Store,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Weekly_Sales
9,0,66.09,2.808,214.0001817,6.384,485764.32
9,0,61.26,2.795,213.9496138,6.384,488683.57
9,0,66.07,2.78,213.8990459,6.384,491723.42
9,0,68.58,2.835,213.848478,6.384,526128.61
9,0,70.53,2.854,213.8469819,6.384,492792.8
9,0,71.5,2.826,214.1399162,6.384,506274.94
9,0,77.12,2.759,214.4328505,6.384,558143.53
9,0,79.65,2.705,214.7257848,6.384,586061.46
9,0,83.75,2.668,215.0187191,6.384,522715.68
9,0,82.99,2.637,215.0166484,6.384,513073.87
9,0,85.02,2.653,214.8965756,6.384,509263.28
9,0,78.55,2.669,214.7765028,6.442,528832.54
9,0,78.51,2.642,214.6564301,6.442,485389.15
9,0,82.93,2.623,214.6474453,6.442,474030.51
9,0,84.49,2.608,214.7865779,6.442,462676.5
9,0,79.83,2.64,214.9257105,6.442,468675.19
9,0,87.09,2.627,215.064843,6.442,522815.45
9,0,86.85,2.692,215.2039756,6.442,481897.98
9,0,86.3,2.664,215.1619646,6.442,499325.38
9,0,84.01,2.619,215.1199536,6.442,506789.66
9,0,82.47,2.577,215.0779426,6.442,511049.06
9,1,77.7,2.565,215.0359315,6.442,484835.2
9,0,81.19,2.582,215.0615285,6.442,463448.59
9,0,77.15,2.624,215.1378313,6.442,452905.22
9,0,69.08,2.603,215.2141341,6.56,495692.19
9,0,65.35,2.633,215.290437,6.56,505069.21
9,0,67.36,2.72,215.3589917,6.56,454769.68
9,0,69.99,2.725,215.4081762,6.56,466322.76
9,0,64.43,2.716,215.4573607,6.56,508801.61
9,0,58.69,2.689,215.5065452,6.56,517869.97
9,0,61.59,2.728,215.5557297,6.56,520846.68
9,0,49.96,2.771,215.4372854,6.56,519823.3
9,1,60.18,2.735,215.2909028,6.56,768070.53
9,0,49.89,2.708,215.1445203,6.56,578164.82
9,0,46.1,2.843,214.9981378,6.56,618121.82
9,0,49.7,2.869,214.9334937,6.56,685243.2
9,0,50.93,2.886,214.9301534,6.56,873347.55
9,1,45.92,2.943,214.9268131,6.56,459770.85
9,0,41.82,2.976,214.9234729,6.416,490981.78
9,0,36.43,2.983,214.9749587,6.416,458086.69
9,0,44.72,3.016,215.3554013,6.416,454021.69
9,0,43.9,3.01,215.7358438,6.416,463561.48
9,0,31.82,2.989,216.1162864,6.416,544612.28
9,1,34.13,3.022,216.496729,6.416,555279.02
9,0,58.5,3.045,216.8154856,6.416,610985.56
9,0,59.01,3.065,217.1095679,6.416,513107.2
9,0,60.67,3.288,217.4036503,6.416,542016.18
9,0,54.75,3.459,217.6977326,6.416,517783.5
9,0,63.82,3.488,217.9563371,6.416,515226.11
9,0,68.79,3.473,218.2007506,6.416,497488.4
9,0,56.12,3.524,218.445164,6.38,520962.14
9,0,71.4,3.622,218.6895775,6.38,561625.92
9,0,71.9,3.743,218.9134935,6.38,528420.28
9,0,72.35,3.807,219.0861659,6.38,549502.11
9,0,70.85,3.81,219.2588382,6.38,532226.2
9,0,62.2,3.906,219.4315106,6.38,545251.1
9,0,77.66,3.899,219.6041829,6.38,539126.0
9,0,70.49,3.907,219.3622809,6.38,518266.9
9,0,80.42,3.786,219.1203788,6.38,553834.04
9,0,85.8,3.699,218.8784768,6.38,587004.29
9,0,85.81,3.648,218.6365747,6.38,550076.32
9,0,89.15,3.637,218.5877333,6.38,558671.14
9,0,86.74,3.594,218.6836874,6.38,538745.93
9,0,89.14,3.524,218.7796415,6.404,537064.03
9,0,89.04,3.48,218.8755955,6.404,535983.13
9,0,90.45,3.575,218.9607242,6.404,512834.04
9,0,89.08,3.651,219.0187895,6.404,491449.94
9,0,91.1,3.682,219.0768548,6.404,471449.98
9,0,91.52,3.684,219.1349201,6.404,554879.67
9,0,91.63,3.638,219.1929854,6.404,520284.79
9,0,85.8,3.554,219.2556109,6.404,540819.44
9,0,88.95,3.523,219.3189965,6.404,542663.53
9,0,89.33,3.533,219.382382,6.404,544643.33
9,1,75.65,3.546,219.4457675,6.404,528784.86
9,0,77.95,3.526,219.6297841,6.404,500274.03
9,0,74.42,3.467,219.9746423,6.404,506743.78
9,0,78.45,3.355,220.3195004,6.404,508567.04
9,0,72.62,3.285,220.6643585,6.054,553836.98
9,0,67.27,3.274,220.9836849,6.054,529515.66
9,0,65.46,3.353,221.1498206,6.054,557075.21
9,0,63.96,3.372,221.3159563,6.054,548527.49
9,0,54.46,3.332,221.4820921,6.054,597855.07
9,0,58.28,3.297,221.6482278,6.054,594574.12
9,0,58.8,3.308,221.8803923,6.054,542414.27
9,1,54.32,3.236,222.1389683,6.054,814753.5
9,0,46.84,3.172,222.3975443,6.054,613115.21
9,0,37.65,3.158,222.6561203,6.054,630327.28
9,0,47.31,3.159,222.8825484,6.054,705557.97
9,0,44.43,3.112,223.0661125,6.054,905324.68
9,1,43.41,3.129,223.2496766,6.054,549788.36
9,0,47.54,3.157,223.4332408,5.667,519585.67
9,0,42.44,3.261,223.6168049,5.667,474964.6
9,0,51.56,3.268,223.7114288,5.667,480130.04
9,0,49.38,3.29,223.8060527,5.667,482451.21
9,0,54.43,3.36,223.9006766,5.667,549967.89
9,1,44.03,3.409,223.9953006,5.667,609736.12
9,0,43.81,3.51,224.1588663,5.667,658965.05
9,0,53.67,3.555,224.3741384,5.667,563578.79
9,0,57.2,3.63,224.5894104,5.667,619498.28
9,0,54.03,3.669,224.8046825,5.667,574955.95
9,0,59.94,3.734,224.9594902,5.667,550373.57
9,0,58.79,3.787,225.0336786,5.667,550791.32
9,0,67.87,3.845,225.107867,5.667,574985.37
9,0,68.83,3.891,225.1820555,5.539,677885.99
9,0,69.19,3.891,225.2562439,5.539,578539.86
9,0,68.04,3.877,225.3117488,5.539,542819.03
9,0,73.07,3.814,225.3672537,5.539,550414.99
9,0,78.98,3.749,225.4227585,5.539,586289.08
9,0,70.94,3.688,225.4782634,5.539,592572.3
9,0,69.52,3.63,225.4942498,5.539,571463.93
9,0,79.69,3.561,225.4944288,5.539,547226.0
9,0,80.26,3.501,225.4946078,5.539,583648.59
9,0,78.91,3.452,225.4947868,5.539,582525.42
9,0,82.21,3.393,225.5070634,5.539,564606.1
9,0,81.05,3.346,225.5495841,5.539,562173.12
9,0,87.18,3.286,225.5921049,5.539,544770.7
9,0,84.15,3.227,225.6346256,5.277,578790.36
9,0,82.39,3.256,225.6771463,5.277,536537.64
10,0,54.34,2.962,126.4420645,9.765,2193048.75
10,1,49.96,2.828,126.4962581,9.765,2176028.52
10,0,58.22,2.915,126.5262857,9.765,2113432.58
10,0,52.77,2.825,126.5522857,9.765,2006774.96
10,0,55.92,2.877,126.5782857,9.765,1987090.09
10,0,52.33,3.034,126.6042857,9.765,1941346.13
10,0,61.46,3.054,126.6066452,9.765,1946875.06
10,0,60.05,2.98,126.6050645,9.765,1893532.46
10,0,63.66,3.086,126.6034839,9.524,2138651.97
10,0,65.29,3.004,126.6019032,9.524,2041069.37
10,0,69.74,3.109,126.5621,9.524,1826241.44
10,0,66.42,3.05,126.4713333,9.524,1829521.83
10,0,69.76,3.105,126.3805667,9.524,1790694.59
10,0,71.06,3.127,126.2898,9.524,1921432.16
10,0,73.88,3.145,126.2085484,9.524,1808056.41
10,0,78.32,3.12,126.1843871,9.524,1847613.58
10,0,76.67,3.058,126.1602258,9.524,1904618.17
10,0,82.82,2.941,126.1360645,9.524,1931406.28
10,0,89.67,3.057,126.1119032,9.524,1827521.71
10,0,83.49,2.935,126.114,9.524,1837636.24
10,0,90.32,3.084,126.1266,9.524,1768172.31
10,0,92.89,2.978,126.1392,9.199,1845893.87
10,0,91.03,3.1,126.1518,9.199,1769793.37
10,0,91.8,2.971,126.1498065,9.199,1828052.47
10,0,88.44,3.112,126.1283548,9.199,1831676.03
10,0,85.03,3.017,126.1069032,9.199,1832664.03
10,0,86.13,3.123,126.0854516,9.199,1949236.09
10,0,88.37,3.049,126.064,9.199,1962996.7
10,0,89.88,3.041,126.0766452,9.199,1983190.56
10,0,84.99,3.022,126.0892903,9.199,1727565.42
10,0,83.8,3.087,126.1019355,9.199,1766331.45
10,1,84.04,2.961,126.1145806,9.199,1720530.23
10,0,85.52,3.028,126.1454667,9.199,1716755.78
10,0,85.75,2.939,126.1900333,9.199,1655036.75
10,0,86.01,3.001,126.2346,9.003,1645892.97
10,0,77.04,2.924,126.2791667,9.003,1772192.42
10,0,75.48,3.08,126.3266774,9.003,1703850.25
10,0,68.12,3.014,126.3815484,9.003,1740234.06
10,0,68.76,3.13,126.4364194,9.003,1741308.56
10,0,71.04,3.009,126.4912903,9.003,1832211.96
10,0,61.24,3.13,126.5461613,9.003,1895901.59
10,0,58.83,3.047,126.6072,9.003,1949177.13
10,1,55.33,3.162,126.6692667,9.003,2939946.38
10,0,51.17,3.041,126.7313333,9.003,2251206.64
10,0,60.51,3.091,126.7934,9.003,2411790.21
10,0,59.15,3.125,126.8794839,9.003,2811646.85
10,0,57.06,3.236,126.9835806,9.003,3749057.69
10,1,49.67,3.148,127.0876774,9.003,1707298.14
10,0,43.43,3.287,127.1917742,8.744,1714309.9
10,0,49.98,3.312,127.3009355,8.744,1710803.59
10,0,56.75,3.336,127.4404839,8.744,1677556.18
10,0,53.03,3.231,127.5800323,8.744,1715769.05
10,0,44.88,3.348,127.7195806,8.744,1968045.91
10,1,51.51,3.381,127.859129,8.744,2115408.31
10,0,61.77,3.43,127.99525,8.744,2106934.55
10,0,53.59,3.398,128.13,8.744,1967996.71
10,0,56.96,3.674,128.26475,8.744,1958003.19
10,0,64.22,3.63,128.3995,8.744,1933469.15
10,0,70.12,3.892,128.5121935,8.744,1884734.31
10,0,62.53,3.716,128.6160645,8.744,1815798.85
10,0,67.64,3.772,128.7199355,8.494,1827733.18
10,0,73.03,3.818,128.8238065,8.494,1870720.73
10,0,61.05,4.089,128.9107333,8.494,1781767.22
10,0,75.93,3.917,128.9553,8.494,2004831.14
10,0,73.38,4.151,128.9998667,8.494,1873646.34
10,0,73.56,4.193,129.0444333,8.494,1841369.99
10,0,74.04,4.202,129.089,8.494,1712995.44
10,0,72.62,3.99,129.0756774,8.494,1720908.01
10,0,78.62,3.933,129.0623548,8.494,1743000.38
10,0,81.87,3.893,129.0490323,8.494,1792210.89
10,0,84.57,3.981,129.0357097,8.494,1740063.1
10,0,87.96,3.935,129.0432,8.494,1817934.76
10,0,90.69,3.807,129.0663,8.494,1711813.13
10,0,95.36,3.842,129.0894,8.257,1751369.75
10,0,88.57,3.793,129.1125,8.257,1699708.38
10,0,86.01,3.779,129.1338387,8.257,1775068.4
10,0,88.59,3.697,129.1507742,8.257,1774342.61
10,0,86.75,3.694,129.1677097,8.257,1745841.33
10,0,89.8,3.803,129.1846452,8.257,1886299.98
10,0,85.61,3.794,129.2015806,8.257,1917397.63
10,0,87.4,3.743,129.2405806,8.257,1954849.68
10,0,91.59,3.663,129.2832581,8.257,1728399.07
10,0,91.61,3.798,129.3259355,8.257,1758587.35
10,1,89.06,3.771,129.3686129,8.257,1670579.82
10,0,77.49,3.784,129.4306,8.257,1650894.3
10,0,82.51,3.789,129.5183333,8.257,1685910.53
10,0,82.27,3.877,129.6060667,8.257,1627707.31
10,0,75.01,3.827,129.6938,7.874,1788227.6
10,0,70.27,3.698,129.7706452,7.874,1704753.02
10,0,77.91,3.842,129.7821613,7.874,1745928.56
10,0,72.79,3.843,129.7936774,7.874,1771792.97
10,0,68.57,3.828,129.8051935,7.874,1904438.59
10,0,55.28,3.677,129.8167097,7.874,2076570.84
10,0,58.97,3.669,129.8268333,7.874,1869087.85
10,1,60.68,3.76,129.8364,7.874,2950198.64
10,0,57.29,3.701,129.8459667,7.874,2068097.18
10,0,42.58,3.644,129.8555333,7.874,2429310.9
10,0,50.53,3.489,129.8980645,7.874,2555031.18
10,0,48.36,3.541,129.9845484,7.874,3487986.89
10,1,48.92,3.428,130.0710323,7.874,1930690.37
10,0,59.85,3.443,130.1575161,7.545,1683401.78
10,0,51.0,3.477,130.244,7.545,1711562.73
10,0,54.51,3.66,130.2792258,7.545,1675562.94
10,0,53.59,3.675,130.3144516,7.545,1632406.0
10,0,56.85,3.543,130.3496774,7.545,1867403.01
10,1,55.73,3.722,130.3849032,7.545,2218595.8
10,0,54.12,3.781,130.4546207,7.545,2168709.76
10,0,56.02,3.95,130.5502069,7.545,2039415.74
10,0,57.62,3.882,130.6457931,7.545,1990371.02
10,0,57.65,3.963,130.7413793,7.545,1917483.1
10,0,62.11,4.273,130.8261935,7.545,1930814.66
10,0,56.54,4.288,130.8966452,7.545,1837457.69
10,0,67.92,4.294,130.9670968,7.545,1815760.42
10,0,65.99,4.282,131.0375484,7.382,2163384.17
10,0,70.28,4.254,131.108,7.382,1974687.51
10,0,67.75,4.111,131.1173333,7.382,1777166.53
10,0,80.11,4.088,131.1266667,7.382,1712987.56
10,0,77.02,4.058,131.136,7.382,1821364.42
10,0,76.03,4.186,131.1453333,7.382,1792345.3
10,0,85.19,4.308,131.0983226,7.382,1795152.73
10,0,86.03,4.127,131.0287742,7.382,1830939.1
10,0,80.06,4.277,130.9592258,7.382,1767471.48
10,0,86.87,4.103,130.8896774,7.382,1840491.41
10,0,88.58,4.144,130.8295333,7.382,1811562.88
10,0,89.92,4.014,130.7929,7.382,1755334.18
10,0,91.36,3.875,130.7562667,7.382,1707481.9
10,0,86.87,3.666,130.7196333,7.17,1805999.79
10,0,89.8,3.723,130.683,7.17,1765571.91
11,0,46.04,2.572,214.4248812,7.368,1528008.64
11,1,48.01,2.548,214.5747916,7.368,1574684.08
11,0,48.3,2.514,214.6198868,7.368,1503298.7
11,0,52.79,2.561,214.6475127,7.368,1336404.65
11,0,53.96,2.625,214.6751386,7.368,1426622.65
11,0,64.1,2.667,214.7027646,7.368,1331883.16
11,0,61.51,2.72,214.5301219,7.368,1364207.0
11,0,58.09,2.732,214.3241011,7.368,1245624.27
11,0,66.16,2.719,214.1180803,7.343,1446210.26
11,0,69.57,2.77,213.9120595,7.343,1470308.32
11,0,67.81,2.808,213.7726889,7.343,1323243.35
11,0,68.37,2.795,213.7221852,7.343,1283766.55
11,0,71.13,2.78,213.6716815,7.343,1239766.89
11,0,75.57,2.835,213.6211778,7.343,1312329.78
11,0,77.64,2.854,213.6196139,7.343,1266796.13
11,0,76.97,2.826,213.9116886,7.343,1271646.62
11,0,79.69,2.759,214.2037634,7.343,1264272.52
11,0,79.66,2.705,214.4958382,7.343,1396322.19
11,0,82.81,2.668,214.787913,7.343,1339570.85
11,0,84.13,2.637,214.7858259,7.343,1336522.92
11,0,84.5,2.653,214.6660741,7.343,1262025.08
11,0,83.09,2.669,214.5463222,7.346,1302600.14
11,0,83.01,2.642,214.4265704,7.346,1280156.47
11,0,84.9,2.623,214.4176476,7.346,1290609.54
11,0,84.57,2.608,214.5564968,7.346,1244390.03
11,0,83.26,2.64,214.695346,7.346,1250178.89
11,0,86.54,2.627,214.8341952,7.346,1369634.92
11,0,87.73,2.692,214.9730444,7.346,1384339.1
11,0,88.93,2.664,214.9314191,7.346,1430192.37
11,0,87.7,2.619,214.8897938,7.346,1311263.07
11,0,84.94,2.577,214.8481685,7.346,1303914.27
11,1,81.93,2.565,214.8065431,7.346,1231428.46
11,0,83.04,2.582,214.8322484,7.346,1215676.31
11,0,77.36,2.624,214.9084516,7.346,1170103.25
11,0,75.11,2.603,214.9846548,7.564,1182490.46
11,0,68.71,2.633,215.060858,7.564,1293472.8
11,0,71.46,2.72,215.1293114,7.564,1175003.67
11,0,72.6,2.725,215.17839,7.564,1169831.38
11,0,74.21,2.716,215.2274686,7.564,1195036.0
11,0,64.41,2.689,215.2765472,7.564,1332759.13
11,0,63.74,2.728,215.3256258,7.564,1281675.6
11,0,58.63,2.771,215.2074519,7.564,1292346.57
11,1,69.9,2.735,215.0614025,7.564,1757242.51
11,0,55.9,2.708,214.9153531,7.564,1380522.64
11,0,53.33,2.843,214.7693037,7.564,1564516.43
11,0,54.63,2.869,214.704919,7.564,1843971.15
11,0,59.33,2.886,214.7017828,7.564,2306265.36
11,1,55.03,2.943,214.6986466,7.564,1172003.1
11,0,54.43,2.976,214.6955104,7.551,1178905.44
11,0,45.34,2.983,214.7470729,7.551,1194449.78
11,0,51.51,3.016,215.1268275,7.551,1187776.19
11,0,51.04,3.01,215.5065821,7.551,1100418.69
11,0,47.17,2.989,215.8863367,7.551,1422546.05
11,1,44.61,3.022,216.2660913,7.551,1419236.9
11,0,61.5,3.045,216.5843571,7.551,1554747.15
11,0,68.74,3.065,216.8780275,7.551,1323999.36
11,0,66.5,3.288,217.1716979,7.551,1399456.99
11,0,63.29,3.459,217.4653683,7.551,1314557.31
11,0,70.17,3.488,217.7235226,7.551,1391813.69
11,0,73.74,3.473,217.9674705,7.551,1229777.24
11,0,69.1,3.524,218.2114184,7.574,1258674.12
11,0,73.57,3.622,218.4553663,7.574,1327401.06
11,0,76.64,3.743,218.6788642,7.574,1312905.8
11,0,78.31,3.807,218.851237,7.574,1388118.53
11,0,79.97,3.81,219.0236099,7.574,1357589.89
11,0,71.39,3.906,219.1959827,7.574,1331453.41
11,0,80.93,3.899,219.3683556,7.574,1277959.42
11,0,76.97,3.907,219.127216,7.574,1239466.97
11,0,85.61,3.786,218.8860765,7.574,1216876.52
11,0,86.14,3.699,218.6449369,7.574,1343637.0
11,0,85.79,3.648,218.4037974,7.574,1314626.75
11,0,87.9,3.637,218.3551748,7.574,1337506.74
11,0,86.13,3.594,218.45094,7.574,1254587.84
11,0,86.43,3.524,218.5467052,7.567,1297472.06
11,0,87.17,3.48,218.6424704,7.567,1334627.96
11,0,88.3,3.575,218.7275216,7.567,1266546.73
11,0,87.8,3.651,218.7857881,7.567,1290576.44
11,0,89.46,3.682,218.8440545,7.567,1212938.67
11,0,90.04,3.684,218.9023209,7.567,1403198.94
11,0,90.3,3.638,218.9605873,7.567,1354188.43
11,0,89.51,3.554,219.023271,7.567,1484169.74
11,0,89.09,3.523,219.0866908,7.567,1304706.75
11,0,91.44,3.533,219.1501106,7.567,1297792.41
11,1,84.91,3.546,219.2135305,7.567,1249439.95
11,0,85.11,3.526,219.3972867,7.567,1270816.01
11,0,82.14,3.467,219.7414914,7.567,1235775.15
11,0,84.4,3.355,220.085696,7.567,1190515.83
11,0,76.97,3.285,220.4299007,7.197,1346271.06
11,0,75.56,3.274,220.7486167,7.197,1286388.96
11,0,70.91,3.353,220.9144005,7.197,1325107.53
11,0,72.66,3.372,221.0801842,7.197,1310684.1
11,0,61.13,3.332,221.245968,7.197,1458287.38
11,0,64.2,3.297,221.4117517,7.197,1366053.69
11,0,66.17,3.308,221.6432852,7.197,1315091.63
11,1,70.03,3.236,221.9011185,7.197,1848953.48
11,0,56.89,3.172,222.1589519,7.197,1399322.44
11,0,50.63,3.158,222.4167852,7.197,1646655.94
11,0,59.69,3.159,222.6426418,7.197,1783910.06
11,0,54.29,3.112,222.8258628,7.197,2213518.5
11,1,48.86,3.129,223.0090839,7.197,1352084.21
11,0,54.44,3.157,223.1923049,6.833,1283885.55
11,0,53.1,3.261,223.3755259,6.833,1264736.59
11,0,56.43,3.268,223.4700552,6.833,1207303.29
11,0,58.36,3.29,223.5645845,6.833,1162675.85
11,0,60.24,3.36,223.6591137,6.833,1376732.18
11,1,52.23,3.409,223.753643,6.833,1574287.76
11,0,52.77,3.51,223.9170153,6.833,1569607.94
11,0,61.11,3.555,224.1320199,6.833,1379473.03
11,0,62.61,3.63,224.3470245,6.833,1438383.44
11,0,61.44,3.669,224.5620291,6.833,1413382.76
11,0,64.21,3.734,224.7166953,6.833,1441884.28
11,0,67.16,3.787,224.7909104,6.833,1300593.61
11,0,70.23,3.845,224.8651254,6.833,1300104.03
11,0,74.19,3.891,224.9393405,6.664,1596325.01
11,0,72.74,3.891,225.0135556,6.664,1472752.01
11,0,71.97,3.877,225.0689541,6.664,1315356.99
11,0,73.4,3.814,225.1243526,6.664,1236238.29
11,0,79.07,3.749,225.1797511,6.664,1370251.22
11,0,75.13,3.688,225.2351496,6.664,1300147.07
11,0,72.53,3.63,225.2512024,6.664,1352442.31
11,0,78.44,3.561,225.2515168,6.664,1297335.87
11,0,81.67,3.501,225.2518313,6.664,1361595.33
11,0,82.1,3.452,225.2521458,6.664,1414343.53
11,0,84.97,3.393,225.2644795,6.664,1417875.42
11,0,83.26,3.346,225.3068615,6.664,1355680.3
11,0,87.86,3.286,225.3492435,6.664,1297028.6
11,0,83.44,3.227,225.3916254,6.334,1461129.94
11,0,82.46,3.256,225.4340074,6.334,1320239.51
12,0,49.47,2.962,126.4420645,13.975,1100046.37
12,1,47.87,2.946,126.4962581,13.975,1117863.33
12,0,54.83,2.915,126.5262857,13.975,1095421.65
12,0,50.23,2.825,126.5522857,13.975,1048617.17
12,0,53.77,2.987,126.5782857,13.975,1077018.27
12,0,50.11,2.925,126.6042857,13.975,985594.23
12,0,59.57,3.054,126.6066452,13.975,972088.34
12,0,60.06,3.083,126.6050645,13.975,981615.81
12,0,59.84,3.086,126.6034839,14.099,1011822.3
12,0,59.25,3.09,126.6019032,14.099,1041238.87
12,0,64.95,3.109,126.5621,14.099,957997.52
12,0,64.55,3.05,126.4713333,14.099,993833.44
12,0,67.38,3.105,126.3805667,14.099,954220.22
12,0,70.15,3.127,126.2898,14.099,1043240.27
12,0,68.44,3.145,126.2085484,14.099,966054.97
12,0,76.2,3.12,126.1843871,14.099,958374.56
12,0,67.84,3.058,126.1602258,14.099,955451.16
12,0,81.39,2.941,126.1360645,14.099,1049357.36
12,0,90.84,2.949,126.1119032,14.099,1016039.71
12,0,81.06,3.043,126.114,14.099,956211.2
12,0,87.27,3.084,126.1266,14.099,958007.69
12,0,91.98,3.105,126.1392,14.18,951957.31
12,0,90.37,3.1,126.1518,14.18,943506.28
12,0,97.18,3.094,126.1498065,14.18,916402.76
12,0,99.22,3.112,126.1283548,14.18,912403.67
12,0,96.31,3.017,126.1069032,14.18,913548.25
12,0,92.95,3.123,126.0854516,14.18,967576.95
12,0,87.01,3.159,126.064,14.18,928264.4
12,0,92.81,3.041,126.0766452,14.18,948447.34
12,0,93.19,3.129,126.0892903,14.18,1004516.46
12,0,83.12,3.087,126.1019355,14.18,1075758.55
12,1,83.63,3.044,126.1145806,14.18,903119.03
12,0,82.45,3.028,126.1454667,14.18,852882.61
12,0,81.77,2.939,126.1900333,14.18,851919.34
12,0,85.2,3.001,126.2346,14.313,850936.26
12,0,71.82,3.013,126.2791667,14.313,918335.68
12,0,75.0,2.976,126.3266774,14.313,862419.84
12,0,68.85,3.014,126.3815484,14.313,857883.46
12,0,61.09,3.016,126.4364194,14.313,955294.7
12,0,65.49,3.129,126.4912903,14.313,929690.71
12,0,57.79,3.13,126.5461613,14.313,942475.24
12,0,58.18,3.161,126.6072,14.313,894493.7
12,1,47.66,3.162,126.6692667,14.313,1601377.41
12,0,43.33,3.041,126.7313333,14.313,1069533.17
12,0,50.01,3.203,126.7934,14.313,1121934.15
12,0,52.77,3.236,126.8794839,14.313,1295605.35
12,0,52.02,3.236,126.9835806,14.313,1768249.89
12,1,45.64,3.148,127.0876774,14.313,891736.91
12,0,37.64,3.287,127.1917742,14.021,910110.24
12,0,43.15,3.312,127.3009355,14.021,812011.8
12,0,53.53,3.223,127.4404839,14.021,802105.5
12,0,50.74,3.342,127.5800323,14.021,873119.06
12,0,45.14,3.348,127.7195806,14.021,1046068.17
12,1,51.3,3.381,127.859129,14.021,1086421.57
12,0,53.35,3.43,127.99525,14.021,1128485.1
12,0,48.45,3.53,128.13,14.021,1046203.72
12,0,51.72,3.674,128.26475,14.021,1085248.21
12,0,57.75,3.818,128.3995,14.021,997672.62
12,0,64.21,3.692,128.5121935,14.021,1009502.01
12,0,54.4,3.909,128.6160645,14.021,954107.32
12,0,63.63,3.772,128.7199355,13.736,1005463.49
12,0,64.47,4.003,128.8238065,13.736,998362.05
12,0,57.63,3.868,128.9107333,13.736,990951.77
12,0,72.12,4.134,128.9553,13.736,1016019.47
12,0,68.27,4.151,128.9998667,13.736,994966.1
12,0,68.4,4.193,129.0444333,13.736,1021154.48
12,0,70.93,4.202,129.089,13.736,977033.5
12,0,66.59,4.169,129.0756774,13.736,924134.99
12,0,76.67,4.087,129.0623548,13.736,964332.51
12,0,71.81,4.031,129.0490323,13.736,970328.68
12,0,78.72,3.981,129.0357097,13.736,996937.95
12,0,86.84,3.935,129.0432,13.736,986504.93
12,0,88.95,3.898,129.0663,13.736,997282.75
12,0,89.85,3.842,129.0894,13.503,961993.34
12,0,89.9,3.705,129.1125,13.503,943717.38
12,0,88.1,3.692,129.1338387,13.503,936001.98
12,0,91.17,3.794,129.1507742,13.503,922231.92
12,0,93.29,3.805,129.1677097,13.503,890547.07
12,0,90.61,3.803,129.1846452,13.503,988712.52
12,0,91.04,3.701,129.2015806,13.503,955913.68
12,0,91.74,3.743,129.2405806,13.503,966817.24
12,0,94.61,3.74,129.2832581,13.503,1017593.47
12,0,93.66,3.798,129.3259355,13.503,1052051.45
12,1,88.0,3.913,129.3686129,13.503,922850.57
12,0,76.36,3.918,129.4306,13.503,889290.23
12,0,82.95,3.789,129.5183333,13.503,871692.74
12,0,83.26,3.877,129.6060667,13.503,866401.45
12,0,70.44,3.827,129.6938,12.89,951244.66
12,0,67.31,3.805,129.7706452,12.89,927600.01
12,0,73.05,3.842,129.7821613,12.89,938604.58
12,0,67.41,3.727,129.7936774,12.89,990926.38
12,0,59.77,3.828,129.8051935,12.89,1051944.79
12,0,48.76,3.824,129.8167097,12.89,1095091.53
12,0,54.2,3.813,129.8268333,12.89,970641.34
12,1,53.25,3.622,129.8364,12.89,1591920.42
12,0,52.5,3.701,129.8459667,12.89,1071383.1
12,0,42.17,3.644,129.8555333,12.89,1189646.45
12,0,43.29,3.6,129.8980645,12.89,1293404.18
12,0,45.4,3.541,129.9845484,12.89,1617612.03
12,1,44.64,3.428,130.0710323,12.89,1111638.07
12,0,50.43,3.599,130.1575161,12.187,945823.65
12,0,48.07,3.657,130.244,12.187,865467.86
12,0,46.2,3.66,130.2792258,12.187,855922.64
12,0,50.43,3.675,130.3144516,12.187,888203.69
12,0,50.58,3.702,130.3496774,12.187,1058767.95
12,1,52.27,3.722,130.3849032,12.187,1199330.85
12,0,51.8,3.781,130.4546207,12.187,1240048.85
12,0,53.13,3.95,130.5502069,12.187,1112034.72
12,0,52.27,4.178,130.6457931,12.187,1147636.96
12,0,54.54,4.25,130.7413793,12.187,1113208.57
12,0,64.44,4.273,130.8261935,12.187,1088498.52
12,0,56.26,4.038,130.8966452,12.187,1045419.87
12,0,64.36,4.294,130.9670968,12.187,1025382.22
12,0,64.05,4.121,131.0375484,11.627,1128765.71
12,0,64.28,4.254,131.108,11.627,1083811.19
12,0,66.73,4.222,131.1173333,11.627,1006486.96
12,0,77.99,4.193,131.1266667,11.627,1004252.38
12,0,76.03,4.171,131.136,11.627,1073433.69
12,0,77.27,4.186,131.1453333,11.627,1041995.22
12,0,84.51,4.11,131.0983226,11.627,1020486.05
12,0,83.84,4.293,131.0287742,11.627,991514.21
12,0,78.11,4.277,130.9592258,11.627,981345.2
12,0,84.83,4.103,130.8896774,11.627,1086231.47
12,0,85.94,4.144,130.8295333,11.627,1019555.51
12,0,91.61,4.014,130.7929,11.627,981386.25
12,0,90.47,3.875,130.7562667,11.627,943124.74
12,0,89.13,3.765,130.7196333,10.926,1014898.78
12,0,95.61,3.723,130.683,10.926,960312.75
12,0,85.53,3.726,130.7012903,10.926,941550.34
12,0,93.47,3.769,130.7195806,10.926,916967.92
12,0,88.16,3.76,130.737871,10.926,958667.23
12,0,95.91,3.811,130.7561613,10.926,984689.9
12,0,94.87,4.002,130.7909677,10.926,1005003.12
13,0,31.53,2.666,126.4420645,8.316,1967220.53
